,Class ID,Part,Start,Text,Coordinates,Confidence State,Confidence Who,Confidence Prob,Fields,Normalizations,relations
82,e_25,s1v1,40449,"""– Chère nymphe, tue-moi avec l'airain cruel ou garde-moi dans ta demeure ! Je ne te cacherai rien. Je savais tout, et je lui ai porté tout ce qu'il m'a demandé, du pain et du vin. Et il m'a fait jurer un grand serment que je ne te dirais rien avant le douzième jour, si tu ne le demandais pas, ou si tu ignorais son départ. Et il craignait qu'en pleurant tu blessasses ton beau corps. Mais baigne-toi et revêts de purs vêtements, et monte dans la haute chambre avec tes femmes. Là, supplie Athènè, fille de Zeus tempétueux, afin qu'elle sauve Tèlémakhos de la mort. N'afflige point un vieillard. Je ne pense point que la race de l'Arkeisiade soit haïe des dieux heureux. Mais Odysseus ou Tèlémakhos possèdera encore ces hautes demeures et ces champs fertiles.""
""Elle parla ainsi, et la douleur de Pènélopéia cessa, et ses larmes s'arrêtèrent. Elle se baigna, se couvrit de purs vêtements, et, montant dans la chambre haute avec ses femmes, elle répandit les orges sacrées d'une corbeille et supplia Athènè :""
""– Entends-moi, fille indomptée de Zeus tempétueux. Si jamais, dans ses demeures, le subtil Odysseus a brûlé pour toi les cuisses grasses des boeufs et des agneaux, souviens-t'en et garde-moi mon cher fils. Romps le mauvais dessein des insolents prétendants.""",[],pre-added,['user:Mavrik'],1.0,{},{},
83,e_14,s1v1,41864,chacun de ces jeunes hommes,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
84,e_25,s1v1,41911,"""– Déjà la reine, désirée par beaucoup, prépare, certes, nos noces, et elle ne sait pas que le meurtre de son fils est proche.""",[],pre-added,['user:Mavrik'],1.0,{},{},
85,e_14,s1v1,42109,Antinoos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
86,e_25,s1v1,42130,"""– Insensés ! cessez tous ces paroles téméraires, de peur qu'on les répète à Pènélopéia ; mais levons-nous, et accomplissons en silence ce que nous avons tous approuvé dans notre esprit.""",[],pre-added,['user:Mavrik'],1.0,{},{},
87,e_14,s1v1,43711,elle,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
88,e_25,s1v1,43727,"""– Tu dors, Pènélopéia, affligée dans ton cher coeur ; mais les dieux qui vivent toujours ne veulent pas que tu pleures, ni que tu sois triste, car ton fils reviendra, n'ayant jamais offensé les dieux.""",[],pre-added,['user:Mavrik'],1.0,{},{},
89,e_14,s1v1,43942,Pènélopéia,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
90,e_25,s1v1,44012,"""– Ô soeur, pourquoi es-tu venue ici, où je ne t'avais encore jamais vue, tant la demeure est éloignée où tu habites ? Pourquoi m'ordonnes-tu d'apaiser les maux et les peines qui me tourmentent dans l'esprit et dans l'âme ? J'ai perdu d'abord mon brave mari au coeur de lion, ayant toutes les vertus parmi les Danaens, illustre, et dont la gloire s'est répandue dans la grande Hellas et tout Argos ; et, maintenant, voici que mon fils bien-aimé est parti sur une nef creuse, l'insensé ! sans expérience des travaux et des discours. Et je pleure sur lui plus que sur son père ; et je tremble, et je crains qu'il souffre chez le peuple vers lequel il est allé, ou sur la mer. De nombreux ennemis lui tendent des embûches et veulent le tuer avant qu'il revienne dans la terre de la patrie.""",[],pre-added,['user:Mavrik'],1.0,{},{},
91,e_14,s1v1,44803,la vague image,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
92,e_25,s1v1,44834,"– Prends courage, et ne redoute rien dans ton esprit. Il a une compagne telle que les autres hommes en souhaiteraient volontiers, car elle peut tout. C'est Pallas Athènè, et elle a compassion de tes gémissements, et, maintenant, elle m'envoie te le dire.""",[],pre-added,['user:Mavrik'],1.0,{},{},
93,e_14,s1v1,45101,Pènélopéia,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
94,e_25,s1v1,45127,"""– Si tu es déesse, et si tu as entendu la voix de la déesse, parle-moi du malheureux Odysseus. Vit-il encore quelque part, et voit-il la lumière de Hèlios, ou est-il mort et dans les demeures d'Aidès ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
95,e_14,s1v1,45334,la vague image,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|1391,1392"
96,e_25,s1v1,45364,– Je ne te dirai rien de lui. Est-il vivant ou mort ?,[],pre-added,['user:Mavrik'],1.0,{},{},
0,e_14,s1v1,2077,ils se,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
1,e_25,s1v1,2106,"""– Dieux ! combien Odysseus est aimé de tous les hommes et très honoré de tous ceux dont il aborde la ville et la terre ! Il a emporté de Troiè, pour sa part du butin, beaucoup de choses belles et précieuses, et nous rentrons dans nos demeures, les mains vides, après avoir fait tout ce qu'il a fait. Et voici que, par amitié, Aiolos l'a comblé de présents ! Mais voyons à la hâte ce qu'il y a dans cette outre, et combien d'or et d'argent on y a renfermé.""",[],pre-added,['user:Mavrik'],1.0,{},{},
2,e_14,s1v1,3526,Et tous,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
3,e_25,s1v1,3579,"""– Pourquoi es-tu revenu, Odysseus ? Quel daimôn t'a porté malheur ? N'avions-nous pas assuré ton retour, afin que tu parvinsses dans la terre de ta patrie, dans tes demeures, là où il te plaisait d'arriver ?""",[],pre-added,['user:Mavrik'],1.0,{},{},
4,e_14,s1v1,3605,Odysseus,[],pre-added,['user:myclassunil'],1.0,{},{},"s1v1|e_14|2077,2082"
5,e_25,s1v1,3851,"""– Mes mauvais compagnons m'ont perdu, et, avant eux, le sommeil funeste. Mais venez à mon aide, amis, car vous en avez le pouvoir.""",[],pre-added,['user:Mavrik'],1.0,{},{},
6,e_14,s1v1,4083,leur père,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
7,e_25,s1v1,4108,"""– Sors promptement de cette île, ô le pire des vivants ! Il ne m'est point permis de recueillir ni de reconduire un homme qui est odieux aux dieux heureux. Va ! car, certes, si tu es revenu, c'est que tu es odieux aux dieux heureux.""
""Il parla ainsi, et il me chassa de ses demeures tandis que je soupirais profondément. Et nous naviguions de là, tristes dans le coeur ; et l'âme de mes compagnons était accablée par la fatigue cruelle des avirons, car le retour ne nous semblait plus possible, à cause de notre démence. Et nous naviguâmes ainsi six jours et six nuits. Et, le septième jour, nous arrivâmes à la haute ville de Lamos, dans la Laistrygoniè Télépyle. Là, le pasteur qui rentre appelle le pasteur qui sort en l'entendant. Là, le pasteur qui ne dort pas gagne un salaire double, en menant paître les boeufs d'abord, et, ensuite, les troupeaux aux blanches laines, tant les chemins du jour sont proches des chemins de la nuit.""",[],pre-added,['user:Mavrik'],1.0,{},{},
8,e_25,s1v1,9562,"""– Ô amis, bien que malheureux, nous ne descendrons point dans les demeures d'Aidès avant notre jour fatal. Allons, hors de la nef rapide, songeons à boire et à manger, et ne souffrons point de la faim.""",[],pre-added,['user:Mavrik'],1.0,{},{},
9,e_25,s1v1,10341,"""– Écoutez mes paroles et supportez patiemment vos maux, compagnons. Ô amis ! nous ne savons, en effet, où est le couchant, où le levant, de quel côté Hèlios se lève sur la terre pour éclairer les hommes, ni de quel côté il se couche. Délibérons donc promptement, s'il est nécessaire ; mais je ne le pense pas. Du faîte de la hauteur où j'ai monté, j'ai vu que cette terre est une île que la mer sans bornes environne. Elle est petite, et j'ai vu de la fumée s'élever à travers une forêt de chênes épais.""",[],pre-added,['user:Mavrik'],1.0,{},{},
10,e_14,s1v1,12298,Polytès,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
11,e_25,s1v1,12403,"""– Ô amis, quelque femme, tissant une grande toile, chante d'une belle voix dans cette demeure, et tout le mur en résonne. Est-ce une déesse ou une mortelle ? Poussons promptement un cri.""",[],pre-added,['user:Mavrik'],1.0,{},{},
12,e_14,s1v1,13498,Eurylokhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
13,e_25,s1v1,13866,"""– Nous avons marché à travers la forêt, comme tu l'avais ordonné, illustre Odysseus, et nous avons rencontré, dans une vallée, en un lieu découvert, de belles demeures construites en pierres polies. Là, une déesse, ou une mortelle, chantait harmonieusement en tissant une grande toile. Et mes compagnons l'appelèrent en criant. Aussitôt, elle sortit, et, ouvrant la belle porte, elle les invita, et tous la suivirent imprudemment, et, moi seul, je restai, ayant soupçonné une embûche. Et tous les autres disparurent à la fois, et aucun n'a reparu, bien que je les aie longtemps épiés et attendus.""",[],pre-added,['user:Mavrik'],1.0,{},{},
14,e_14,s1v1,14581,Eurylokhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
15,e_25,s1v1,14705,"""– Ne me ramène point là contre mon gré, ô divin, mais laisse-moi ici. Je sais que tu ne reviendras pas et que tu ne ramèneras aucun de nos compagnons. Fuyons promptement avec ceux-ci, car, sans doute, nous pouvons encore éviter la dure destinée.""",[],pre-added,['user:Mavrik'],1.0,{},{},
16,e_25,s1v1,14992,"""– Eurylokhos, reste donc ici, mangeant et buvant auprès de la nef noire et creuse. Moi, j'irai, car une nécessité inexorable me contraint.""",[],pre-added,['user:Mavrik'],1.0,{},{},
17,e_14,s1v1,15285,Herméias,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
18,e_25,s1v1,15482,"""– Ô malheureux où vas-tu seul, entre ces collines, ignorant ces lieux. Tes compagnons sont enfermés dans les demeures de Kirkè, et ils habitent comme des porcs des étables bien closes. Viens-tu pour les délivrer ? Certes, je ne pense pas que tu reviennes toi-même, et tu resteras là où ils sont déjà. Mais je te délivrerai de ce mal et je te sauverai. Prends ce remède excellent, et le portant avec toi, rends-toi aux demeures de Kirkè, car il éloignera de ta tête le jour fatal. Je te dirai tous les mauvais desseins de Kirkè. Elle te préparera un breuvage et elle mettra les poisons dans le pain, mais elle ne pourra te charmer, car l'excellent remède que je te donnerai ne le permettra pas. Je vais te dire le reste. Quand Kirkè t'aura frappé de sa longue baguette, jette-toi sur elle, comme si tu voulais la tuer. Alors, pleine de crainte, elle t'invitera à coucher avec elle. Ne refuse point le lit d'une déesse, afin qu’elle délivre tes compagnons et qu'elle te traite toi-même avec bienveillance. Mais ordonne-lui de jurer par le grand serment des dieux heureux, afin qu'elle ne te tende aucune autre embûche, et que, t'ayant mis nu, elle ne t'enlève point ta virilité.""",[],pre-added,['user:Mavrik'],1.0,{},{},
19,e_14,s1v1,17032,Kirkè,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
20,e_25,s1v1,17669,"""– Va maintenant dans l'étable à porcs, et couche avec tes compagnons.""",[],pre-added,['user:Mavrik'],1.0,{},{},
21,e_25,s1v1,17966,"""– Qui es-tu parmi les hommes ? Où est ta ville ? Où sont tes parents ? Je suis stupéfaite qu'ayant bu ces poisons tu ne sois pas transformé. Jamais aucun homme, pour les avoir seulement fait passer entre ses dents, n'y a résisté. Tu as un esprit indomptable dans ta poitrine, ou tu es le subtil Odysseus qui devait arriver ici, à son retour de Troiè, sur sa nef noire et rapide, ainsi que Herméias à la baguette d'or me l'avait toujours prédit. Mais, remets ton épée dans sa gaine, et couchons-nous tous deux sur mon lit, afin que nous nous unissions, et que nous nous confiions l'un à l'autre.""",[],pre-added,['user:Mavrik'],1.0,{},{},
22,e_25,s1v1,18615,"""– Ô Kirkè ! comment me demandes-tu d'être doux pour toi qui as changé, dans tes demeures, mes compagnons en porcs, et qui me retiens ici moi-même, m'invitant à monter sur ton lit, dans la chambre nuptiale, afin qu'étant nu, tu m'enlèves ma virilité ? Certes, je ne veux point monter sur ton lit, à moins que tu ne jures par un grand serment, ô déesse, que tu ne me tendras aucune autre embûche.""",[],pre-added,['user:Mavrik'],1.0,{},{},
23,e_14,s1v1,20547,Kirkè,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
24,e_25,s1v1,20657,"""– Pourquoi, Odysseus, restes-tu ainsi muet et te rongeant le coeur, sans boire et sans manger ? Crains-tu quelque autre embûche ? Tu ne dois rien craindre, car j'ai juré un grand serment.""",[],pre-added,['user:Mavrik'],1.0,{},{},
25,e_25,s1v1,20895,"""– Ô Kirkè, quel homme équitable et juste oserait boire et manger, avant que ses compagnons aient été délivrés, et qu'il les ait vus de ses yeux ? Si, dans ta bienveillance, tu veux que je boive et que je mange, délivre mes compagnons et que je les voie.""",[],pre-added,['user:Mavrik'],1.0,{},{},
26,e_25,s1v1,21879,"""– Divin Laertiade, subtil Odysseus, va maintenant vers ta nef rapide et le rivage de la mer. Fais tirer, avant tout, ta nef sur le sable. Cachez ensuite vos richesses et vos armes dans une caverne, et revenez aussitôt, toi-même et tes chers compagnons.""",[],pre-added,['user:Mavrik'],1.0,{},{},
27,e_14,s1v1,22685,mes compagnons,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
28,e_14,s1v1,22909,ils,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
29,e_25,s1v1,22945,"""– À ton retour, ô divin ! nous sommes aussi joyeux que si nous voyions Ithakè et la terre de la patrie. Mais dis-nous comment sont morts nos compagnons.""",[],pre-added,['user:Mavrik'],1.0,{},{},
30,e_25,s1v1,23168,"""– Avant tout, tirons la nef sur le rivage, et cachons dans une caverne nos richesses et toutes nos armes. Puis, suivez-moi tous à la hâte, afin de revoir, dans les demeures sacrées de Kirkè, vos compagnons mangeant et buvant et jouissant d'une abondante nourriture.""",[],pre-added,['user:Mavrik'],1.0,{},{},
31,e_14,s1v1,23511,Eurylokhos,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
32,e_25,s1v1,23583,"""– Ah ! malheureux, où allez-vous ? Vous voulez donc subir les maux qui vous attendent dans les demeures de Kirkè, elle qui nous changera en porcs, en loups et en lions, et dont nous garderons de force la demeure ? Elle fera comme le kyklops, quand nos compagnons vinrent dans sa caverne, conduits par l'audacieux Odysseus. Et ils y ont péri par sa démence.""",[],pre-added,['user:Mavrik'],1.0,{},{},
33,e_25,s1v1,24208,"""– Ô divin ! laissons-le, si tu y consens, rester auprès de la nef et la garder. Nous, nous te suivrons à la demeure sacrée de Kirkè.""",[],pre-added,['user:Mavrik'],1.0,{},{},
34,e_14,s1v1,24523,Kirkè,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
35,e_14,s1v1,24871,la noble déesse,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
36,e_25,s1v1,24912,"""– Divin Laertiade, subtil Odysseus, ne vous livrez pas plus longtemps à la douleur. Je sais moi-même combien vous avez subi de maux sur la mer poissonneuse et combien d'hommes injustes vous ont fait souffrir sur la terre. Mais, mangez et buvez, et ranimez votre coeur dans votre poitrine, et qu'il soit tel qu'il était quand vous avez quitté la terre de l'âpre Ithakè, votre patrie. Cependant, jamais vous n'oublierez vos misères, et votre esprit ne sera jamais plus dans la joie, car vous avez subi des maux innombrables.""",[],pre-added,['user:Mavrik'],1.0,{},{},
37,e_14,s1v1,25733,mes chers compagnons,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
38,e_25,s1v1,25783,"""– Malheureux, souviens-toi de ta patrie, si toutefois il est dans ta destinée de survivre et de rentrer dans ta haute demeure et dans la terre de la patrie.""",[],pre-added,['user:Mavrik'],1.0,{},{},
39,e_14,s1v1,26348,je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
40,e_25,s1v1,26381,"""– Ô Kirkè, tiens la promesse que tu m'as faite de me renvoyer dans ma demeure, car mon âme me pousse, et mes compagnons affligent mon cher coeur et gémissent autour de moi, quand tu n'es pas là.""",[],pre-added,['user:Mavrik'],1.0,{},{},
41,e_14,s1v1,26600,a noble Déesse,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
42,e_25,s1v1,26640,"– Divin Laertiade, subtil Odysseus, vous ne resterez pas plus longtemps malgré vous dans ma demeure ; mais il faut accomplir un autre voyage et entrer dans la demeure d'Aidès et de l'implacable Perséphonéia, afin de consulter l'âme du Thébain Teirésias, du divinateur aveugle, dont l'esprit est toujours vivant. Perséphonéia n'a accordé qu'à ce seul mort l'intelligence et la pensée. Les autres ne seront que des ombres autour de toi.""",[],pre-added,['user:Mavrik'],1.0,{},{},
43,e_14,s1v1,27302,je,[],pre-added,['user:Mavrik'],1.0,{},{},"s1v1|e_14|2077,2082"
44,e_25,s1v1,27316,"""– Ô Kirkè, qui me montrera le chemin ? Personne n'est jamais arrivé chez Aidés sur une nef noire.""",[],pre-added,['user:Mavrik'],1.0,{},{},
45,e_25,s1v1,27477,"""– Divin Laertiade, subtil Odysseus, n'aie aucun souci pour ta nef. Assieds-toi, après avoir dressé le mât et déployé les blanches voiles ; et le souffle de Boréas conduira ta nef. Mais quand tu auras traversé l'Okéanos, jusqu'au rivage étroit et aux bois sacrés de Perséphonéia, où croissent de hauts peupliers et des saules stériles, alors arrête ta nef dans l'Okéanos aux profonds tourbillons, et descends dans la noire demeure d'Aidès, là où coulent ensemble, dans l'Akhérôn, le Pyriphlégéthôn et le Kokytos qui est un courant de l'eau de Styx. Il y a une roche au confluent des deux fleuves retentissants. Tu t'en approcheras, héros, comme je te l'ordonne, et tu creuseras là une fosse d'une coudée dans tous les sens, et, sur elle, tu feras des libations à tous les morts, de lait mielleux d'abord, puis de vin doux, puis enfin d'eau, et tu répandras par-dessus de la farine blanche. Prie alors les têtes vaines des morts et promets, dès que tu seras rentré dans Ithakè, de sacrifier dans tes demeures la meilleure vache stérile que tu posséderas, d'allumer un bûcher formé de choses précieuses, et de sacrifier, à part, au seul Teirésias un bélier entièrement noir, le plus beau de tes troupeaux. Puis, ayant prié les illustres âmes des morts, sacrifie un mâle et une brebis noire, tourne-toi vers l'Érébos, et, te penchant, regarde dans le cours du fleuve, et les innombrables âmes des morts qui ne sont plus accourront. Alors, ordonne et commande à tes compagnons d'écorcher les animaux égorgés par l'airain aigu, de les brûler et de les vouer aux dieux, à l'illustre Aidés et à l'implacable Perséphonéia. Tire ton épée aiguë de sa gaine, le long de ta cuisse, et ne permets pas aux ombres vaines des morts de boire le sang, avant que tu aies entendu Teirésias. Aussitôt le divinateur arrivera, ô chef des peuples, et il te montrera ta route et comment tu la feras pour ton retour, et comment tu traverseras la mer poissonneuse.""",[],pre-added,['user:Mavrik'],1.0,{},{},
